frequency,rebalance_distance,annual_return
193,0.0,0.1250799209022302
194,0.0,0.1212261951455258
195,0.0,0.1217927313909361
196,0.0,0.1185411964985871
197,0.0,0.1210823109054215
198,0.0,0.1202256468710327
199,0.0,0.1197911832839089
200,0.0,0.1213374087773824
201,0.0,0.117542988958087
202,0.0,0.1178607317076152
203,0.0,0.1156184170785257
204,0.0,0.1197919932459479
205,0.0,0.1210694313420035
206,0.0,0.1219686629047094
207,0.0,0.1198831505263995
208,0.0,0.1224261713793843
209,0.0,0.1230471441773015
210,0.0,0.1238895438731586
211,0.0,0.1196815661733259
212,0.0,0.1153390085187104
213,0.0,0.1184400764652982
214,0.0,0.1213363755967011
215,0.0,0.1222276935790904
216,0.0,0.1209720124514968
217,0.0,0.1233967811442395
218,0.0,0.1235194126019847
219,0.0,0.1217765267562815
220,0.0,0.1160215281418128
221,0.0,0.1116088337306713
222,0.0,0.1102092484899697
223,0.0,0.1125691917553424
224,0.0,0.1096960112542786
225,0.0,0.110742531580585
226,0.0,0.1146334192680247
227,0.0,0.1055887813700056
228,0.0,0.1069410447299441
229,0.0,0.1084969087571159
230,0.0,0.1092089259472806
231,0.0,0.1061396135237018
232,0.0,0.1043852277366887
233,0.0,0.1056930004380358
234,0.0,0.105516761489699
235,0.0,0.1030911896396198
236,0.0,0.097814266204141
237,0.0,0.0986209018594557
238,0.0,0.0970668442520654
239,0.0,0.099447178615543
240,0.0,0.1017761888845536
241,0.0,0.1032302209279494
242,0.0,0.1049304485292839
243,0.0,0.1113077108212565
244,0.0,0.1113106850913088
245,0.0,0.1108329258857392
246,0.0,0.1061439529172498
247,0.0,0.1041136338461949
248,0.0,0.1057224276135149
249,0.0,0.1071005213306182
250,0.0,0.1063578530452773
251,0.0,0.1058635665968357
252,0.0,0.1050629798944375
253,0.0,0.1052016314377686
254,0.0,0.103133724434093
255,0.0,0.1016358869835749
256,0.0,0.0976322299040597
257,0.0,0.1051822384954692
258,0.0,0.1065130311387394
259,0.0,0.103739796381032
260,0.0,0.1054964483252252
261,0.0,0.0965301534628366
262,0.0,0.0980764983042317
263,0.0,0.0987213748858899
264,0.0,0.0971154388864581
265,0.0,0.0975287470545984
266,0.0,0.0999128240289415
267,0.0,0.1041029449819579
268,0.0,0.1095655544392795
269,0.0,0.1099408697696349
270,0.0,0.1130779707435747
271,0.0,0.1105250041405987
272,0.0,0.1107267862748675
273,0.0,0.1048662254521795
274,0.0,0.1050685539112521
275,0.0,0.1008136149511422
276,0.0,0.1021449549750954
277,0.0,0.0980305216448067
278,0.0,0.1008138647205623
279,0.0,0.101109741976068
280,0.0,0.1016911840575247
281,0.0,0.1024308093619965
282,0.0,0.0988118573100005
283,0.0,0.0984649124959209
284,0.0,0.0984703096387467
285,0.0,0.1000533405884658
286,0.0,0.1000774320885731
287,0.0,0.0995639676267394
288,0.0,0.0950799176510173
289,0.0,0.0984999536420736
290,0.0,0.0977451900817769
291,0.0,0.1013575761978546
292,0.0,0.1001823547250484
293,0.0,0.1004164484086616
294,0.0,0.1006014252123206
295,0.0,0.0995661878088178
296,0.0,0.09781157448537
297,0.0,0.0987400344919142
298,0.0,0.0989654776908381
299,0.0,0.1019494559205129
300,0.0,0.1023178710754517
301,0.0,0.1014462644475484
302,0.0,0.1055239113988355
303,0.0,0.0999705493011766
304,0.0,0.1007324004093075
305,0.0,0.1017253011635244
306,0.0,0.0962882980415005
307,0.0,0.0945309512041809
308,0.0,0.0909956344675626
309,0.0,0.0881964615590435
310,0.0,0.0851616336178553
311,0.0,0.0891921049532851
312,0.0,0.0890637068389716
313,0.0,0.0913949127807336
314,0.0,0.0913392356513205
315,0.0,0.0937033121764701
316,0.0,0.0927374771330233
317,0.0,0.0855385499662511
318,0.0,0.0890552958360979
319,0.0,0.0928552515745866
320,0.0,0.0973123404832101
321,0.0,0.0964918450636411
322,0.0,0.0987178517230915
323,0.0,0.0933595820987676
324,0.0,0.0918870900257395
325,0.0,0.0927960909989005
326,0.0,0.0922180890103947
327,0.0,0.0904658737716279
328,0.0,0.0896068135310412
329,0.0,0.0891117616641996
330,0.0,0.0885449379706846
331,0.0,0.0931594620003375
332,0.0,0.0946238833914874
333,0.0,0.0920719065809325
334,0.0,0.0944561084848922
335,0.0,0.0933218544485989
336,0.0,0.0953175557389993
337,0.0,0.0986879640029598
338,0.0,0.0989682457089542
339,0.0,0.095021473776188
340,0.0,0.0950533583199157
341,0.0,0.0925486353569735
342,0.0,0.0923412115093105
343,0.0,0.0939911700578219
344,0.0,0.0971752182096012
345,0.0,0.0939750139243102
346,0.0,0.0925372167346081
347,0.0,0.092249151123962
348,0.0,0.0893569155112699
349,0.0,0.0900259092498354
350,0.0,0.0896773126102268
351,0.0,0.0866930424701668
352,0.0,0.0848316847254608
353,0.0,0.0847375956544527
354,0.0,0.0817432579213415
355,0.0,0.0781905912938321
356,0.0,0.0789320334501189
357,0.0,0.0814356239054787
358,0.0,0.0841910166312627
359,0.0,0.0845839799815546
360,0.0,0.0857480733252007
361,0.0,0.0856396247252762
362,0.0,0.0828351544203853
363,0.0,0.0835847117459609
364,0.0,0.087857713395582
365,0.0,0.0905304856126765
366,0.0,0.0886132942049828
367,0.0,0.0904145355775276
368,0.0,0.087217955468968
369,0.0,0.0840780296940091
370,0.0,0.0849051825672015
371,0.0,0.0835306225024017
372,0.0,0.0865743942382724
373,0.0,0.0892779314979039
374,0.0,0.0933112800043003
375,0.0,0.085931441842934
376,0.0,0.0829542183841589
377,0.0,0.0821502613237223
378,0.0,0.0829606507085256
379,0.0,0.080755961948864
380,0.0,0.0806212541771453
381,0.0,0.0846070061009633
382,0.0,0.0840917162837195
383,0.0,0.0823478959188797
384,0.0,0.0830335809514546
385,0.0,0.0885300922286422
386,0.0,0.0915282407038504
387,0.0,0.0928873567562991
388,0.0,0.0927759304896638
389,0.0,0.0931432027936396
390,0.0,0.0940850051801855
391,0.0,0.094729186822188
392,0.0,0.0897177963008322
393,0.0,0.0872778938831584
394,0.0,0.0876628649834714
395,0.0,0.0910725238297323
396,0.0,0.0915380671332986
397,0.0,0.0928339210097184
398,0.0,0.0930291742314299
399,0.0,0.0948800762906634
400,0.0,0.0980249833920807
401,0.0,0.1010708839382221
402,0.0,0.1014408023096458
403,0.0,0.0989147010013855
404,0.0,0.0961001948240425
405,0.0,0.0954369860321939
406,0.0,0.0949495691852537
407,0.0,0.096505784000602
408,0.0,0.0994434083045499
409,0.0,0.0956107783932889
410,0.0,0.0875588339948223
411,0.0,0.0862821901271955
412,0.0,0.0865621954531106
413,0.0,0.0834178711860567
414,0.0,0.0805880469249489
415,0.0,0.0796723908065903
416,0.0,0.0779888354400597
417,0.0,0.0782615063570095
418,0.0,0.0811941171333812
419,0.0,0.0814134023106745
420,0.0,0.083644265518231
421,0.0,0.0831811560716551
422,0.0,0.0823113284391086
423,0.0,0.0803306454837817
424,0.0,0.0825270071562673
425,0.0,0.0839113191429303
426,0.0,0.083921691793646
427,0.0,0.0826995893746487
428,0.0,0.0825302930531277
429,0.0,0.0837030255903481
430,0.0,0.080461740095693
431,0.0,0.0800621761390498
432,0.0,0.0813583463097908
433,0.0,0.0817716469608371
434,0.0,0.0824898006100927
435,0.0,0.0797289707928257
436,0.0,0.0812877753748479
437,0.0,0.0855726461868593
438,0.0,0.085770203363684
439,0.0,0.0862580296557224
440,0.0,0.0862288264381583
441,0.0,0.0863834237350831
442,0.0,0.0877022229797219
443,0.0,0.0865719700178389
444,0.0,0.0888083833092721
445,0.0,0.0867738036202725
446,0.0,0.0846796276208627
447,0.0,0.0844406703613362
448,0.0,0.0838863235985143
449,0.0,0.0843665207373918
450,0.0,0.0897101336461183
451,0.0,0.0882387633582506
452,0.0,0.0854926453223003
453,0.0,0.0846633358325141
454,0.0,0.0841266017012223
455,0.0,0.0876904148204946
456,0.0,0.0874888866146261
457,0.0,0.0829080332714178
458,0.0,0.084567997905061
459,0.0,0.0855111911444024
460,0.0,0.0847818860691862
461,0.0,0.0841017221470195
462,0.0,0.0868561801339606
463,0.0,0.0840255306211772
464,0.0,0.0847415132923119
465,0.0,0.0875703411756161
466,0.0,0.0847529303747574
467,0.0,0.0845018299614965
468,0.0,0.0836545603994389
469,0.0,0.0810097211434071
470,0.0,0.0784921487549192
471,0.0,0.0755641401731852
472,0.0,0.0771015000005928
473,0.0,0.0807229329259651
474,0.0,0.0819377470702074
475,0.0,0.0823111824938822
476,0.0,0.0808337315919307
477,0.0,0.0854236902027578
478,0.0,0.0867460146078606
479,0.0,0.0887502372520188
480,0.0,0.0888153939413709
481,0.0,0.0911212885261938
482,0.0,0.0911777317901929
483,0.0,0.0915220950429822
484,0.0,0.0921565848001424
485,0.0,0.0867493020524727
486,0.0,0.0864521355064593
487,0.0,0.090793507815877
488,0.0,0.0921587463613204
489,0.0,0.0926053360223027
490,0.0,0.0879869330600338
491,0.0,0.0916831124890025
492,0.0,0.092395330821406
493,0.0,0.0935843587202296
494,0.0,0.090081083714548
495,0.0,0.0896328831326342
496,0.0,0.0859449566909991
497,0.0,0.0917931265449976
498,0.0,0.0932453721342634
499,0.0,0.0947986085109682
500,0.0,0.0971059473708628
501,0.0,0.097558655281871
502,0.0,0.0905392087159226
503,0.0,0.087913928242246
504,0.0,0.0873664367187654
505,0.0,0.091109828299654
506,0.0,0.092514397933614
507,0.0,0.091267687506813
508,0.0,0.0887785930544118
509,0.0,0.0864793467436877
510,0.0,0.0857529331556161
511,0.0,0.0837119466538964
512,0.0,0.0749647172555958
513,0.0,0.0747383185447587
514,0.0,0.0748847885868932
515,0.0,0.0760551526029307
516,0.0,0.0765881247141613
517,0.0,0.0769963602155645
518,0.0,0.076596024561929
519,0.0,0.0728127099879527
520,0.0,0.0691173850455393
521,0.0,0.0694249458869362
522,0.0,0.0689285865561761
523,0.0,0.0675422662331139
524,0.0,0.0679679561097916
525,0.0,0.0697880884074206
526,0.0,0.0709486238441203
527,0.0,0.0717992960301643
528,0.0,0.0738205225637467
529,0.0,0.0713357874886548
530,0.0,0.0699790812445215
531,0.0,0.0686084701491238
532,0.0,0.0699140024202349
533,0.0,0.0700703166857177
534,0.0,0.0696662800983707
535,0.0,0.0690066912487867
536,0.0,0.0697521780586165
537,0.0,0.0695398808198866
538,0.0,0.0707516894820252
539,0.0,0.0683683094605709
540,0.0,0.0692300379718948
541,0.0,0.0666904820372742
542,0.0,0.0662414455897306
543,0.0,0.0668634033141961
544,0.0,0.0719652425811006
545,0.0,0.0729873625980901
546,0.0,0.0715169543243567
547,0.0,0.0711672980548356
548,0.0,0.0700773921199287
549,0.0,0.0705259415643007
550,0.0,0.0705713589223011
551,0.0,0.0821410143264904
552,0.0,0.0774157680727896
553,0.0,0.0753336708510092
554,0.0,0.074461587628329
555,0.0,0.0769014133133376
556,0.0,0.0762063922425699
557,0.0,0.0794771082320384
558,0.0,0.0801554612270201
559,0.0,0.0860623710951213
560,0.0,0.0844115958728262
561,0.0,0.0818680111102405
562,0.0,0.0891131376513643
563,0.0,0.0889394323805312
564,0.0,0.0807754500245501
565,0.0,0.0803266107885936
566,0.0,0.0804582097128199
567,0.0,0.0804618134949921
568,0.0,0.0787369722636364
569,0.0,0.0801839425818478
570,0.0,0.078731659559692
571,0.0,0.0774075259381892
572,0.0,0.0781404193219417
573,0.0,0.0782090107219213
574,0.0,0.0815780691220247
575,0.0,0.080721744038847
576,0.0,0.0815004623871726
577,0.0,0.0817119738790626
578,0.0,0.0830309292307556
579,0.0,0.0843360270760313
580,0.0,0.0841749546960601
581,0.0,0.085257439720457
582,0.0,0.085385255934852
583,0.0,0.085281078908411
584,0.0,0.0832833449398176
585,0.0,0.0849843128912859
586,0.0,0.0863131396101906
587,0.0,0.0849849961954245
588,0.0,0.0830913621346016
589,0.0,0.0794987505409545
590,0.0,0.0802386652962483
591,0.0,0.0763964662010283
592,0.0,0.0800379827876573
593,0.0,0.0819905212779683
594,0.0,0.0810880161598956
595,0.0,0.0791580718880766
596,0.0,0.0799504293347921
597,0.0,0.0819182027929803
598,0.0,0.0825128551112535
599,0.0,0.0866606058397494
600,0.0,0.0873550745437257
601,0.0,0.0874912428331149
602,0.0,0.0911362562466995
603,0.0,0.0878802603223276
604,0.0,0.0871897482977579
605,0.0,0.0827324411133534
606,0.0,0.084638341926257
607,0.0,0.0872772295570027
608,0.0,0.0877536224746773
609,0.0,0.0867256082915033
610,0.0,0.0835776611342227
611,0.0,0.08268297664599
612,0.0,0.0819107773059644
613,0.0,0.0819107773059644
614,0.0,0.0784616095118857
615,0.0,0.0790221321688173
616,0.0,0.0842532577230463
617,0.0,0.0804907689301388
618,0.0,0.0780235694470834
619,0.0,0.0796658182785075
620,0.0,0.0814153546978755
621,0.0,0.0776342840737855
622,0.0,0.078368084076366
623,0.0,0.0767122566350053
624,0.0,0.0773622330913776
625,0.0,0.0750227128168692
626,0.0,0.0748258376091519
627,0.0,0.0787243160040505
628,0.0,0.0787322974035129
629,0.0,0.0769626597885133
630,0.0,0.07722030579729
631,0.0,0.080803569790423
632,0.0,0.0776411174520699
633,0.0,0.0790176503388819
634,0.0,0.0787909178850667
635,0.0,0.0794266733508044
636,0.0,0.0792118449550194
637,0.0,0.0843657603417722
638,0.0,0.084818928771599
639,0.0,0.0852777729131708
640,0.0,0.0796529788468733
641,0.0,0.0807711781538202
642,0.0,0.0818440742360908
643,0.0,0.0832460395703176
644,0.0,0.0828274695129964
645,0.0,0.0830986687192432
646,0.0,0.0823436983258467
647,0.0,0.0806282116588874
648,0.0,0.07830613429969
649,0.0,0.0767626912290957
650,0.0,0.0768346293244701
651,0.0,0.0788455698251451
652,0.0,0.0809963506125941
653,0.0,0.0831316922155511
654,0.0,0.0812485693629996
655,0.0,0.0812894265601562
656,0.0,0.0816356548691077
657,0.0,0.081822307188685
658,0.0,0.0801020799545537
659,0.0,0.0785173111463353
660,0.0,0.0752957090877848
661,0.0,0.072844166508678
662,0.0,0.0749953512459775
663,0.0,0.0744115804539724
664,0.0,0.0742689610568994
665,0.0,0.0756568991769397
666,0.0,0.078574600904453
667,0.0,0.0804827749242851
668,0.0,0.0814693692656363
669,0.0,0.0815961859447094
670,0.0,0.0807914669438647
671,0.0,0.0808103575868153
672,0.0,0.0798996661856223
673,0.0,0.0765686248604717
674,0.0,0.0763242317129526
675,0.0,0.0770640946781644
676,0.0,0.0840228230907087
677,0.0,0.0822343349843002
678,0.0,0.0814191861631914
679,0.0,0.0842695200022694
680,0.0,0.0826135900981899
681,0.0,0.0822371884885775
682,0.0,0.0834559683892537
683,0.0,0.0825413014881921
684,0.0,0.0823355769407483
685,0.0,0.0838803906355079
686,0.0,0.082381020025825
687,0.0,0.0795437084457573
688,0.0,0.0801570258768309
689,0.0,0.0779653375718867
690,0.0,0.0797323234436373
691,0.0,0.0816056523645303
692,0.0,0.0834950503888583
693,0.0,0.080114544654148
694,0.0,0.082022485124799
695,0.0,0.0818926010344178
696,0.0,0.0818806571549091
697,0.0,0.081959468809422
698,0.0,0.077494593353637
699,0.0,0.0767477792833157
700,0.0,0.0772029763150092
701,0.0,0.0758293727340095
702,0.0,0.0773742515197659
703,0.0,0.0757937631718352
704,0.0,0.075884514519662
705,0.0,0.072318947022169
706,0.0,0.0725916180584267
707,0.0,0.0717785717837407
708,0.0,0.071615058130716
709,0.0,0.0690510712780509
710,0.0,0.068772958335769
711,0.0,0.0664604981197867
712,0.0,0.063991461839832
713,0.0,0.0639464441722361
714,0.0,0.0629579713023884
715,0.0,0.0649499308573626
716,0.0,0.0639201471445267
717,0.0,0.0528063746929186
718,0.0,0.0556354871311204
719,0.0,0.0548383339520646
720,0.0,0.0525578867972376
721,0.0,0.0530780211434265
722,0.0,0.0515888236880794
723,0.0,0.0518361736878292
724,0.0,0.0521305557427911
725,0.0,0.0527005799532815
726,0.0,0.0515578779984531
727,0.0,0.0507118692624293
728,0.0,0.0507372751641492
729,0.0,0.0488339991762263
730,0.0,0.0507820997310768
731,0.0,0.0529481609139843
732,0.0,0.0533843497146571
733,0.0,0.0511115910657209
734,0.0,0.0507367771112994
735,0.0,0.0509484699944884
736,0.0,0.0493765992884605
737,0.0,0.047170582338865
738,0.0,0.0478871966208043
739,0.0,0.0478780292458038
740,0.0,0.0518754765927025
741,0.0,0.0516730780356478
742,0.0,0.0527358317407995
743,0.0,0.0497307543743594
744,0.0,0.0506387937050212
745,0.0,0.0459405791103488
746,0.0,0.0443589965745241
747,0.0,0.0422147926173326
748,0.0,0.0422027987862863
749,0.0,0.0450140644238061
750,0.0,0.0490290796601622
751,0.0,0.0520780138962124
752,0.0,0.0530286763020624
753,0.0,0.0503199622039294
754,0.0,0.0524203612780564
755,0.0,0.0547764399854187
756,0.0,0.057144591542539
757,0.0,0.0563973580010674
758,0.0,0.057010447072477
759,0.0,0.0558221200046873
760,0.0,0.0541393172626412
761,0.0,0.0517876589329937
762,0.0,0.0520055600865987
763,0.0,0.0498994420581222
764,0.0,0.050138394622635
765,0.0,0.0469429592350745
766,0.0,0.04658697162798
767,0.0,0.0474699532073683
768,0.0,0.0483660823161038
769,0.0,0.0491336549992524
770,0.0,0.0500391355395852
771,0.0,0.0500131790785634
772,0.0,0.0495486467529793
773,0.0,0.0473276227079768
774,0.0,0.0479515579028186
775,0.0,0.0457493065757201
776,0.0,0.04440955574264
777,0.0,0.0452411566225892
778,0.0,0.0465354985556574
779,0.0,0.047596887255549
780,0.0,0.0465419204015622
781,0.0,0.0446143007605621
782,0.0,0.046157263216972
783,0.0,0.0487933953892039
784,0.0,0.0509594594563211
785,0.0,0.0485941578413342
786,0.0,0.0490901115363084
787,0.0,0.0493209855003746
788,0.0,0.0511644120854541
789,0.0,0.0493763557876256
790,0.0,0.0493296606566568
791,0.0,0.0479982615921958
792,0.0,0.0480523069310574
793,0.0,0.0485776870942309
794,0.0,0.0486628201271222
795,0.0,0.0487117633946623
796,0.0,0.0488690761018486
797,0.0,0.0510424438744425
798,0.0,0.0511255971185007
799,0.0,0.0498886067761383
800,0.0,0.0495042275915811
801,0.0,0.0495317587565793
802,0.0,0.0495135446689014
803,0.0,0.0452972535140068
804,0.0,0.0443542688365989
805,0.0,0.0434768359568025
806,0.0,0.0437315958717918
807,0.0,0.0454485598130771
808,0.0,0.044686593446769
809,0.0,0.044686593446769
810,0.0,0.0502965839839641
811,0.0,0.0506030912856767
812,0.0,0.0534596198704064
813,0.0,0.0536297633691347
814,0.0,0.0530778994941973
815,0.0,0.0519818064661341
816,0.0,0.0516050195390636
817,0.0,0.0488266899266149
818,0.0,0.0494382033371167
819,0.0,0.0498908143669374
820,0.0,0.0520988595622888
821,0.0,0.052103255425612
822,0.0,0.0521575140243755
823,0.0,0.050231267543314
824,0.0,0.0492865548491603
825,0.0,0.048752378559649
826,0.0,0.0480061375461053
827,0.0,0.0514992953758546
828,0.0,0.0523823120351802
829,0.0,0.0501167340914219
830,0.0,0.0527653757899551
831,0.0,0.0552214024125381
832,0.0,0.0566863691928876
833,0.0,0.056043555543995
834,0.0,0.060293314873945
835,0.0,0.0611960406228146
836,0.0,0.0589711790194884
837,0.0,0.0590544789046865
838,0.0,0.060924581265995
839,0.0,0.0597524314318049
840,0.0,0.060403033328696
841,0.0,0.0597518623736375
842,0.0,0.0587912692114442
843,0.0,0.0583653070134353
844,0.0,0.0573799286175837
845,0.0,0.0577418908427493
846,0.0,0.0577579159281791
847,0.0,0.0582863095956585
848,0.0,0.0561989115947598
849,0.0,0.0555190752161895
850,0.0,0.0555174720050788
851,0.0,0.055927206186066
852,0.0,0.0562821602198604
853,0.0,0.0555741297032001
854,0.0,0.0542680203026744
855,0.0,0.0554611627091186
856,0.0,0.0544918592091381
857,0.0,0.0551339774107315
858,0.0,0.0544053174236005
859,0.0,0.0530417199549642
860,0.0,0.0529815868991756
861,0.0,0.0547638058405728
862,0.0,0.0540622643807673
863,0.0,0.0557912109301523
864,0.0,0.0542796172559711
865,0.0,0.0553292035653574
866,0.0,0.054690813455908
867,0.0,0.054570599475874
868,0.0,0.0540644793851894
869,0.0,0.0541902844913841
870,0.0,0.0552882045641556
871,0.0,0.0550062496704424
872,0.0,0.0539208849893124
873,0.0,0.0526560338242776
874,0.0,0.0534700569327584
875,0.0,0.0525255264407551
876,0.0,0.0549627579853682
877,0.0,0.0529487108238133
878,0.0,0.0516323049616367
879,0.0,0.0530065619734292
880,0.0,0.0520995467489138
881,0.0,0.0533472737658946
882,0.0,0.0504532570349296
883,0.0,0.0500185065825307
884,0.0,0.0506044342457661
885,0.0,0.0507539298712285
886,0.0,0.0508299264195062
887,0.0,0.0543138335800179
888,0.0,0.053798130798637
889,0.0,0.0553629706699156
890,0.0,0.055497830004044
891,0.0,0.0570008652907221
892,0.0,0.0579525581924531
893,0.0,0.0581537889659231
894,0.0,0.0582623498603727
895,0.0,0.0577821527231443
896,0.0,0.0578760371541311
897,0.0,0.0558432437883837
898,0.0,0.0544819808477414
899,0.0,0.0546145760201943
900,0.0,0.0555695437583392
901,0.0,0.0544131599998236
902,0.0,0.0554186370019116
903,0.0,0.0546014158111876
904,0.0,0.057065669065841
905,0.0,0.0576213161395042
906,0.0,0.0567307485123733
907,0.0,0.0556296712384603
908,0.0,0.0558246951631582
909,0.0,0.0553159289105364
910,0.0,0.0561961899714826
911,0.0,0.0560337005377096
912,0.0,0.0556148981463318
913,0.0,0.0561869788726845
914,0.0,0.0576800838286295
915,0.0,0.0573554910259426
916,0.0,0.0571472559123404
917,0.0,0.0551122063105931
918,0.0,0.0540546301471656
919,0.0,0.0540046513238776
920,0.0,0.0530634453388076
921,0.0,0.0525336107034324
922,0.0,0.0527890030891706
923,0.0,0.0526260985833628
924,0.0,0.0506307106784795
925,0.0,0.0524697638903897
926,0.0,0.0510910377303699
927,0.0,0.0521641011637716
928,0.0,0.0528928454482042
929,0.0,0.0525504564735737
930,0.0,0.052934001482743
931,0.0,0.0532584620767271
932,0.0,0.052839397767046
933,0.0,0.0515154707368334
934,0.0,0.0514836809338423
935,0.0,0.0507146694210769
936,0.0,0.050857243253489
