frequency,rebalance_distance,annual_return
545,0.0,0.1142021563105559
546,0.0,0.132527035921147
547,0.0,0.135492974601401
548,0.0,0.1312141138994593
549,0.0,0.1272681802483575
550,0.0,0.1254420748029434
551,0.0,0.1066430909773654
552,0.0,0.1071661898604396
553,0.0,0.1194094975972965
554,0.0,0.10688236584989
555,0.0,0.1191646606247558
556,0.0,0.104103741223229
557,0.0,0.1051118254551293
558,0.0,0.1260972963011331
559,0.0,0.1261189509279132
560,0.0,0.1279526219268849
561,0.0,0.1224676721505151
562,0.0,0.1197875032299657
563,0.0,0.1112105246882355
564,0.0,0.1134365108178798
565,0.0,0.1111044906562392
566,0.0,0.111158117197863
567,0.0,0.1172402039246618
568,0.0,0.1240436220262326
569,0.0,0.1291166517419761
570,0.0,0.1393383439336408
571,0.0,0.1358460824963057
572,0.0,0.1376426422613206
573,0.0,0.1374666938445989
574,0.0,0.1459430235506615
575,0.0,0.1500261111208534
576,0.0,0.1585233243467032
577,0.0,0.1600700991163908
578,0.0,0.1643085052707467
579,0.0,0.1623441461222998
580,0.0,0.1612023156718685
581,0.0,0.162701281186895
582,0.0,0.1578055201679553
583,0.0,0.1629880598661741
584,0.0,0.1639305394082457
585,0.0,0.1601567062184732
586,0.0,0.1619162059215526
587,0.0,0.1613506213606637
588,0.0,0.1586980664553223
589,0.0,0.1551795307568519
590,0.0,0.1579956514494629
591,0.0,0.1618524024264467
592,0.0,0.1623301924979214
593,0.0,0.1689970794866888
594,0.0,0.1686543549278527
595,0.0,0.1684517685466664
596,0.0,0.1720714535799894
597,0.0,0.1744918340293737
598,0.0,0.176119709723783
599,0.0,0.1770367851924503
600,0.0,0.1833894331032477
601,0.0,0.1836968158398897
602,0.0,0.187063351877593
603,0.0,0.1854002970020332
604,0.0,0.1903399765160824
605,0.0,0.1954210243372303
606,0.0,0.1922547610878013
607,0.0,0.1889855374853815
608,0.0,0.1892005870223825
609,0.0,0.1857178401048618
610,0.0,0.1825764296445666
611,0.0,0.1836435284285456
612,0.0,0.1804470320312838
613,0.0,0.1928197892081744
614,0.0,0.1959770970578502
615,0.0,0.1960264018998954
616,0.0,0.1949246393717887
617,0.0,0.1904279253330945
618,0.0,0.1882180515325315
619,0.0,0.1845794692697744
620,0.0,0.1897862635507847
621,0.0,0.1928637019767809
622,0.0,0.1929102928017598
623,0.0,0.1894457831712732
624,0.0,0.1853850178928027
625,0.0,0.1863275643684339
626,0.0,0.1849740911483275
627,0.0,0.1880554331261459
628,0.0,0.1920115733030434
629,0.0,0.1905264363976078
630,0.0,0.1949434101640246
631,0.0,0.1939615348377072
632,0.0,0.1982546785098999
633,0.0,0.2010780992039336
634,0.0,0.1991938950689915
635,0.0,0.1943172209463479
636,0.0,0.1923041063748167
637,0.0,0.1920927991619754
638,0.0,0.1866725148067123
639,0.0,0.1823441484850274
640,0.0,0.1822525917369064
641,0.0,0.1830818043319839
642,0.0,0.1845652710911989
643,0.0,0.1846692792184232
644,0.0,0.1854230957311926
645,0.0,0.1843353016672777
646,0.0,0.1764155792182593
647,0.0,0.1758215834438834
648,0.0,0.1735708953322787
649,0.0,0.1697122327678129
650,0.0,0.1685743789842424
651,0.0,0.1608761212505198
652,0.0,0.1617713446613267
653,0.0,0.1628754932385014
654,0.0,0.1573816936308087
655,0.0,0.1615859293427632
656,0.0,0.1583922116534359
657,0.0,0.157550562436086
658,0.0,0.1555477469016517
659,0.0,0.1601674901361918
660,0.0,0.1568180658545217
661,0.0,0.1618529226056475
662,0.0,0.1579060836462686
663,0.0,0.1603385817417855
664,0.0,0.159171522536085
665,0.0,0.1614497481776793
666,0.0,0.1563839027924189
667,0.0,0.1633594599229133
668,0.0,0.1689307156112496
669,0.0,0.1684839048683772
670,0.0,0.1610512816177767
671,0.0,0.1680960868698009
672,0.0,0.1525093197702964
673,0.0,0.1469223422306114
674,0.0,0.1447928048337279
675,0.0,0.140145218796919
676,0.0,0.1388550522213985
677,0.0,0.1270462343931266
678,0.0,0.1316301251866174
679,0.0,0.1289127636355249
680,0.0,0.1226771176030094
681,0.0,0.1202769613897771
682,0.0,0.118375070835609
683,0.0,0.1276898861403237
684,0.0,0.1290175219809408
685,0.0,0.1281582951471944
686,0.0,0.1265322596351115
687,0.0,0.1260847872453345
688,0.0,0.1379945205254611
689,0.0,0.1354577121970475
690,0.0,0.1334459369625722
691,0.0,0.1280804357582035
692,0.0,0.1285049482345452
693,0.0,0.1272355129494684
694,0.0,0.1287059440061635
695,0.0,0.1277403578662015
696,0.0,0.1165274503897086
697,0.0,0.1127906649064525
698,0.0,0.1165738017688051
699,0.0,0.1167701055045022
700,0.0,0.1225428679809643
701,0.0,0.1263002812973346
702,0.0,0.1297747860429625
703,0.0,0.1324611473454371
704,0.0,0.137600296964899
705,0.0,0.1374682805601974
706,0.0,0.1383572855918939
707,0.0,0.1384225690804312
708,0.0,0.1260002744022683
709,0.0,0.1281616387825317
710,0.0,0.1229359760788044
711,0.0,0.1192526594780736
712,0.0,0.1226537220544743
713,0.0,0.1180014185873172
714,0.0,0.1095932265009267
715,0.0,0.102081774905427
716,0.0,0.1067812055358972
717,0.0,0.1030338378170969
718,0.0,0.1101588955867647
719,0.0,0.1111641265856944
720,0.0,0.1097291346544993
721,0.0,0.1096466933470776
722,0.0,0.1149393481439911
723,0.0,0.1242567295590697
724,0.0,0.1212100758963949
725,0.0,0.1222200260427719
726,0.0,0.1216620790331401
727,0.0,0.1230963901440058
728,0.0,0.1276001937566393
729,0.0,0.1227680576048062
730,0.0,0.1210989425649033
731,0.0,0.1140694022636019
732,0.0,0.1181366512895809
733,0.0,0.1156838539423057
734,0.0,0.1254927906345264
735,0.0,0.12062481214046
736,0.0,0.1158539232946573
737,0.0,0.1267250367845924
738,0.0,0.1229933707280015
739,0.0,0.1230671986019709
740,0.0,0.1220651106592449
741,0.0,0.1220585124545499
742,0.0,0.1140657690233106
743,0.0,0.1037204960313238
744,0.0,0.1241338194056613
745,0.0,0.1187874492417782
746,0.0,0.1080408121205298
747,0.0,0.1051362328554248
748,0.0,0.108769420622633
749,0.0,0.1119456374179022
750,0.0,0.1077799483274082
751,0.0,0.1083372371442086
752,0.0,0.1058223681263685
753,0.0,0.1093237275426384
754,0.0,0.109051831168961
755,0.0,0.1081367621019957
756,0.0,0.1086886548259047
757,0.0,0.1017394454151352
758,0.0,0.1124289877895681
759,0.0,0.1180947083163814
760,0.0,0.1162577310745343
761,0.0,0.1173943229199012
762,0.0,0.1181573605221801
763,0.0,0.1101880163942976
764,0.0,0.1086181121859184
765,0.0,0.1151573896413278
766,0.0,0.1190482234172909
767,0.0,0.1187509094187093
768,0.0,0.132853619751909
769,0.0,0.1384929414440943
770,0.0,0.1430307562166068
771,0.0,0.1436059740931694
772,0.0,0.138227862828578
773,0.0,0.1403043695133563
774,0.0,0.1410127516082009
775,0.0,0.1379048051780536
776,0.0,0.1374979960930669
777,0.0,0.1332663858144589
778,0.0,0.1445542269594095
779,0.0,0.1376294059274765
780,0.0,0.1345824250471712
781,0.0,0.1306878565525471
782,0.0,0.1238016359590381
783,0.0,0.1261066992866293
784,0.0,0.1251254400108963
785,0.0,0.1092110008007305
786,0.0,0.1039365572288919
787,0.0,0.087924660551881
788,0.0,0.0877687567986416
789,0.0,0.0952179840587894
790,0.0,0.0972243850437215
791,0.0,0.0922512514819322
792,0.0,0.0999525295966619
793,0.0,0.091116706010758
794,0.0,0.0931073702607554
795,0.0,0.0943296041769925
796,0.0,0.1028360508522374
797,0.0,0.1019018526730632
798,0.0,0.1019536991081091
799,0.0,0.099974401697878
800,0.0,0.105484295470279
801,0.0,0.0998754310613696
802,0.0,0.1084639801931515
803,0.0,0.1174169146584414
804,0.0,0.1239414217545225
805,0.0,0.1228516270950241
806,0.0,0.1032281863663036
807,0.0,0.1051379908118814
808,0.0,0.1126179503801687
809,0.0,0.1075370733908926
810,0.0,0.1031735338141706
811,0.0,0.1027292258459258
812,0.0,0.1249444108602444
813,0.0,0.1288567156989033
814,0.0,0.1303176262609806
815,0.0,0.153633360221455
816,0.0,0.1626272766825822
817,0.0,0.1860222392041355
818,0.0,0.1886242988046189
819,0.0,0.1980614503820106
820,0.0,0.2096422581618069
821,0.0,0.1952858636332153
822,0.0,0.1968810860613339
823,0.0,0.1977057691818631
824,0.0,0.194166433553675
825,0.0,0.1893631387654966
826,0.0,0.1852461676632615
827,0.0,0.1908158516874494
828,0.0,0.1929804345236569
829,0.0,0.1952933403050014
830,0.0,0.1924474623690142
831,0.0,0.1861356603133037
832,0.0,0.1860818169290539
833,0.0,0.1836813972063045
834,0.0,0.1830907530019234
835,0.0,0.1856497630800131
836,0.0,0.1939812146439374
837,0.0,0.1944474412830044
838,0.0,0.2016323032069455
839,0.0,0.2013853050523932
840,0.0,0.2035085492917294
841,0.0,0.2027822472143656
842,0.0,0.2030512244666142
843,0.0,0.1994271463546095
844,0.0,0.1957857248732013
845,0.0,0.1990178400726363
846,0.0,0.1978277241998087
847,0.0,0.1958720797436792
848,0.0,0.1908206909720464
849,0.0,0.1816021810203967
850,0.0,0.1825459256094395
851,0.0,0.1809019931899715
852,0.0,0.1816206694257285
853,0.0,0.1825832777781839
854,0.0,0.1756129900090797
855,0.0,0.1883608714184979
856,0.0,0.1899868964370088
857,0.0,0.1860155060913757
858,0.0,0.1906797844342169
859,0.0,0.1964176031289601
860,0.0,0.1959941555980515
861,0.0,0.193037531210132
862,0.0,0.1832747552457121
863,0.0,0.183660508538433
864,0.0,0.1748114529979108
865,0.0,0.1776924735685994
866,0.0,0.1795266486914759
867,0.0,0.1857832037866831
868,0.0,0.186189537060561
869,0.0,0.1873278362083601
870,0.0,0.1870979184494214
871,0.0,0.1861451874297086
872,0.0,0.1776049773140771
873,0.0,0.171290603841641
874,0.0,0.1706204835769047
875,0.0,0.1772238096876226
876,0.0,0.1799588260405964
877,0.0,0.173235397086368
878,0.0,0.1746527752003921
879,0.0,0.1734335550488865
880,0.0,0.1718518480677628
881,0.0,0.1705202665263079
882,0.0,0.1729497185943083
883,0.0,0.1709903900133131
884,0.0,0.1760368934648546
885,0.0,0.1779577725212744
886,0.0,0.1831200928510699
887,0.0,0.1792851950134788
888,0.0,0.1788994944293334
889,0.0,0.181340526730954
890,0.0,0.183591348913096
891,0.0,0.1942194125039513
892,0.0,0.195422838864407
893,0.0,0.1957881752313104
894,0.0,0.1905407498687232
895,0.0,0.1890333295500512
896,0.0,0.1828021571423261
897,0.0,0.1803537096257077
898,0.0,0.1763970503499892
899,0.0,0.1715453051392446
900,0.0,0.1719201960496621
901,0.0,0.1743587275251747
902,0.0,0.1773006276654898
903,0.0,0.1745833436063475
904,0.0,0.1755276525934923
905,0.0,0.1812715154606443
906,0.0,0.1777638393147316
907,0.0,0.1820748960055447
908,0.0,0.181273528698364
909,0.0,0.179596043409179
910,0.0,0.1708286078760039
911,0.0,0.1798963663826684
912,0.0,0.1751856771450213
913,0.0,0.1670361676872056
914,0.0,0.1669579182210685
915,0.0,0.1720377297792037
916,0.0,0.1718948732637835
917,0.0,0.1825468186837961
918,0.0,0.187788030494671
919,0.0,0.1858207851017117
920,0.0,0.1917844051549981
921,0.0,0.1888792381790787
922,0.0,0.1846019361098687
923,0.0,0.1860387204389133
924,0.0,0.1832165885334216
925,0.0,0.1803455530375763
926,0.0,0.1693329339943654
927,0.0,0.1671583700654053
928,0.0,0.1673438875919115
929,0.0,0.1642246012944459
930,0.0,0.1668114965241682
931,0.0,0.1668537398064242
932,0.0,0.1669810956300992
933,0.0,0.1729170430560402
934,0.0,0.1714643917057967
935,0.0,0.1715120758058537
936,0.0,0.1690612511480955
